product,country,correction_bnusd_per_mt_feed
dairy-buffalo,GUF,-0.0
dairy-buffalo,GUY,-0.0
dairy-buffalo,HND,-0.0
dairy-buffalo,HRV,-0.0
dairy-buffalo,HTI,-0.0
dairy-buffalo,HUN,-0.0
dairy-buffalo,IDN,-0.06900065205991268
dairy-buffalo,IND,-0.0011650319211184978
dairy-buffalo,IRL,-0.0
dairy-buffalo,IRN,0.17490185797214508
dairy-buffalo,IRQ,-0.015229092008667067
dairy-buffalo,ISL,-0.0
dairy-buffalo,ISR,-0.0
dairy-buffalo,ITA,0.17062978446483612
dairy-buffalo,JAM,-0.0
dairy-buffalo,JOR,-0.0
dairy-buffalo,JPN,-0.0
dairy-buffalo,KAZ,-0.0
dairy-buffalo,KEN,-0.0
dairy-buffalo,KGZ,-0.0
dairy-buffalo,KHM,-0.0
dairy-buffalo,KOR,-0.0
dairy-buffalo,LAO,-0.0
dairy-buffalo,LBN,-0.0
dairy-buffalo,LBR,-0.0
dairy-buffalo,LBY,-0.0
dairy-buffalo,LKA,-0.027648155577480793
dairy-buffalo,LSO,-0.0
dairy-buffalo,LTU,-0.0
dairy-buffalo,LUX,-0.0
dairy-buffalo,LVA,-0.0
dairy-buffalo,MAR,-0.0
dairy-buffalo,MDA,-0.0
dairy-buffalo,MDG,-0.0
dairy-buffalo,MEX,-0.0
dairy-buffalo,MKD,-0.0
dairy-buffalo,MLI,-0.0
dairy-buffalo,MLT,-0.0
dairy-buffalo,MMR,-0.1066674031317234
dairy-buffalo,MNE,-0.0
dairy-buffalo,MNG,-0.0
dairy-buffalo,MOZ,-0.0
dairy-buffalo,MRT,-0.0
dairy-buffalo,MUS,-0.0
dairy-buffalo,MWI,-0.0
dairy-buffalo,MYS,-0.022081612143665552
dairy-buffalo,NAM,-0.0
dairy-buffalo,NER,-0.0
dairy-buffalo,NGA,-0.0
dairy-buffalo,NIC,-0.0
dairy-buffalo,NLD,-0.0
dairy-buffalo,NOR,-0.0
dairy-buffalo,NPL,-0.011858292855322361
dairy-buffalo,NZL,-0.0
dairy-buffalo,OMN,-0.0
dairy-buffalo,PAK,0.0907842144370079
dairy-buffalo,PAN,-0.0
dairy-buffalo,PER,-0.0
dairy-buffalo,PHL,-0.0
dairy-buffalo,PNG,-0.0
dairy-buffalo,POL,-0.0
dairy-buffalo,PRI,-0.0
dairy-buffalo,PRT,-0.0
dairy-buffalo,PRY,-0.0
dairy-buffalo,PSE,-0.0
dairy-buffalo,ROU,-0.0
dairy-buffalo,RUS,-0.0
dairy-buffalo,RWA,-0.0
dairy-buffalo,SAU,-0.0
dairy-buffalo,SDN,-0.0
dairy-buffalo,SEN,-0.0
dairy-buffalo,SLB,-0.0
dairy-buffalo,SLE,-0.0
dairy-buffalo,SLV,-0.0
dairy-buffalo,SOM,-0.0
dairy-buffalo,SRB,-0.0
dairy-buffalo,SSD,-0.0
dairy-buffalo,STP,-0.0
dairy-buffalo,SUR,-0.0
dairy-buffalo,SVK,-0.0
dairy-buffalo,SVN,-0.0
dairy-buffalo,SWE,-0.0
dairy-buffalo,SWZ,-0.0
dairy-buffalo,SYR,0.014235218986868858
dairy-buffalo,TCD,-0.0
dairy-buffalo,TGO,-0.0
dairy-buffalo,THA,-0.0
dairy-buffalo,TJK,-0.0
dairy-buffalo,TKM,-0.0
dairy-buffalo,TLS,-0.0
dairy-buffalo,TTO,-0.0
dairy-buffalo,TUN,-0.0
dairy-buffalo,TUR,0.03204272361472249
dairy-buffalo,TWN,-0.0
dairy-buffalo,TZA,-0.0
dairy-buffalo,UGA,-0.0
dairy-buffalo,UKR,-0.0
dairy-buffalo,URY,-0.0
dairy-buffalo,USA,-0.0
dairy-buffalo,UZB,-0.0
dairy-buffalo,VEN,-0.0
dairy-buffalo,VNM,-0.10383883118629456
dairy-buffalo,VUT,-0.0
dairy-buffalo,YEM,-0.0
dairy-buffalo,ZAF,-0.0
dairy-buffalo,ZMB,-0.0
dairy-buffalo,ZWE,-0.0
eggs,AFG,-0.10129447281360626
eggs,AGO,-0.09487461298704147
eggs,ALB,-0.005914208944886923
eggs,ARE,-0.0
eggs,ARG,-0.044897254556417465
eggs,ARM,0.013924534432590008
eggs,ASM,-0.0
eggs,ATG,-0.05965002253651619
eggs,AUS,-0.00027381317340768874
eggs,AUT,-0.007874097675085068
eggs,AZE,0.01507851853966713
eggs,BDI,-0.14771687984466553
eggs,BEL,-0.0
eggs,BEN,-0.14732353389263153
eggs,BFA,-0.15444312989711761
eggs,BGD,-0.0882246196269989
eggs,BGR,-0.0
eggs,BHS,-0.04087718576192856
eggs,BIH,-0.017100749537348747
eggs,BLR,-0.024857372045516968
eggs,BLZ,-0.051462456583976746
eggs,BOL,-0.05515594407916069
eggs,BRA,-0.035645101219415665
eggs,BRB,-0.044298965483903885
eggs,BRN,0.014116380363702774
eggs,BTN,-0.07873156666755676
eggs,BWA,-0.14615096151828766
eggs,CAF,-0.13441972434520721
eggs,CAN,-0.02031291089951992
eggs,CHE,-0.026489652693271637
eggs,CHL,-0.06265465915203094
eggs,CHN,-0.0
eggs,CIV,-0.09640952944755554
eggs,CMR,-0.1122300922870636
eggs,COD,-0.14998440444469452
eggs,COG,-0.10815466940402985
eggs,COL,-0.06552263349294662
eggs,COM,-0.11676482111215591
eggs,CPV,-0.05019238963723183
